State,District,district_id,dmi_equal_weights,dmi_expert_weights,dmi_category_weights,rank_equal,rank_expert,rank_category,quintile_equal,quintile_expert,quintile_category
MADHYA PRADESH,Panna,MADHYA_PRADESH_Panna,-1.0778853417311545,-1.1353910853022642,-0.3779004696756766,566,573,583,Least Deprived,Least Deprived,Least Deprived
MADHYA PRADESH,Raisen,MADHYA_PRADESH_Raisen,-0.2591909403252276,-0.27209522101413575,-0.055846300590688826,398,400,383,Low Deprivation,Low Deprivation,Moderate Deprivation
MADHYA PRADESH,Rajgarh,MADHYA_PRADESH_Rajgarh,-0.5739543883432637,-0.4273866573443336,-0.17019552617572925,458,432,445,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Ratlam,MADHYA_PRADESH_Ratlam,0.16782189891394356,0.31265581836264633,0.023834035294908854,317,290,337,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MADHYA PRADESH,Rewa,MADHYA_PRADESH_Rewa,-0.5381657843867941,-0.6441555633927053,-0.20775454456501083,448,470,465,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Sagar,MADHYA_PRADESH_Sagar,0.013875310864357155,-0.05858054542189878,-0.029485955091303393,350,367,370,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MADHYA PRADESH,Satna,MADHYA_PRADESH_Satna,-0.30584646463289467,-0.36440540603531013,-0.11649820743385376,405,419,416,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Sehore,MADHYA_PRADESH_Sehore,-0.25604809329904116,-0.20082675269854988,-0.056086216275187895,397,390,384,Low Deprivation,Low Deprivation,Moderate Deprivation
MADHYA PRADESH,Seoni,MADHYA_PRADESH_Seoni,-0.21810262966879573,-0.30304655485209414,-0.07617381045786238,392,405,394,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Shahdol,MADHYA_PRADESH_Shahdol,-0.5091115442663785,-0.5446989009362463,-0.22213798110099703,443,456,473,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Shajapur,MADHYA_PRADESH_Shajapur,-0.3221454393510061,-0.2811300706358974,-0.09734368889556938,409,402,405,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Sheopur,MADHYA_PRADESH_Sheopur,-1.1093257123050082,-0.9310685239126797,-0.30955554159037557,572,526,522,Least Deprived,Least Deprived,Least Deprived
MADHYA PRADESH,Shivpuri,MADHYA_PRADESH_Shivpuri,-0.8939060615809835,-0.8145140111403997,-0.30649680277213825,519,505,521,Least Deprived,Low Deprivation,Least Deprived
MADHYA PRADESH,Sidhi,MADHYA_PRADESH_Sidhi,-1.0974178971156314,-1.1361570023567338,-0.364372152563101,569,574,571,Least Deprived,Least Deprived,Least Deprived
MADHYA PRADESH,Singrauli,MADHYA_PRADESH_Singrauli,-0.8803067664007441,-0.8049561682627581,-0.34875039665184365,517,501,555,Least Deprived,Low Deprivation,Least Deprived
MADHYA PRADESH,Tikamgarh,MADHYA_PRADESH_Tikamgarh,-0.9796249018335561,-0.9431366866554722,-0.344627227478064,547,529,547,Least Deprived,Least Deprived,Least Deprived
MADHYA PRADESH,Ujjain,MADHYA_PRADESH_Ujjain,0.7613069620276671,0.8801062814158962,0.17546686954887272,204,191,241,High Deprivation,High Deprivation,High Deprivation
MADHYA PRADESH,Umaria,MADHYA_PRADESH_Umaria,-0.6499274514365476,-0.6510809447721009,-0.24507988768146685,471,472,487,Low Deprivation,Low Deprivation,Low Deprivation
MADHYA PRADESH,Vidisha,MADHYA_PRADESH_Vidisha,-0.4715074197139402,-0.4919125036619012,-0.15909312012825513,438,443,440,Low Deprivation,Low Deprivation,Low Deprivation
MAHARASHTRA,Ahmadnagar,MAHARASHTRA_Ahmadnagar,0.7020324711950808,0.5971712194574004,0.13268436888257984,211,238,270,High Deprivation,High Deprivation,Moderate Deprivation
MAHARASHTRA,Akola,MAHARASHTRA_Akola,1.1502743946402108,0.9164852397133145,0.28429915423104574,145,185,170,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Amravati,MAHARASHTRA_Amravati,1.3402905633559705,1.188028455571872,0.4040369887269325,125,144,107,Most Deprived,High Deprivation,Most Deprived
MAHARASHTRA,Aurangabad,MAHARASHTRA_Aurangabad,1.2632884779099927,1.3235524028426902,0.30217627924896123,133,128,155,High Deprivation,Most Deprived,High Deprivation
MAHARASHTRA,Bhandara,MAHARASHTRA_Bhandara,0.8223073057384107,0.635974034912879,0.23450069021445344,194,235,209,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Bid,MAHARASHTRA_Bid,0.21372310029472202,0.13160742424270128,0.03358009347575382,307,327,330,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Buldana,MAHARASHTRA_Buldana,0.49523545218489134,0.31183740517396086,0.12689992642589512,255,291,273,High Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Chandrapur,MAHARASHTRA_Chandrapur,0.9606415428881783,0.8355800279746282,0.2029181390043067,172,200,227,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Dhule,MAHARASHTRA_Dhule,0.7120353044136215,0.8165293655872368,0.22367455360503935,210,207,214,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Gadchiroli,MAHARASHTRA_Gadchiroli,-0.0717748407442084,-0.2677073671338432,-0.10568536221125974,365,399,409,Moderate Deprivation,Low Deprivation,Low Deprivation
MAHARASHTRA,Gondiya,MAHARASHTRA_Gondiya,0.5409705300125943,0.24044646658093738,0.11078013186970137,247,304,280,High Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Hingoli,MAHARASHTRA_Hingoli,0.06287990332920537,-0.04959806064247339,0.015514310262701909,340,366,342,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Jalgaon,MAHARASHTRA_Jalgaon,1.016071711947746,1.0518979365173888,0.29443047777442277,168,161,161,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Jalna,MAHARASHTRA_Jalna,0.09386846166867584,0.15998981277826824,0.04312327559508272,334,321,323,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Kolhapur,MAHARASHTRA_Kolhapur,1.4935298953950653,1.5096180141090765,0.44419364340528655,114,110,88,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Latur,MAHARASHTRA_Latur,0.5830543252468277,0.583201007376581,0.1942832121653909,239,242,230,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Mumbai,MAHARASHTRA_Mumbai,4.8805193879866025,4.925055370709431,0.8663176878230747,13,14,19,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Mumbai Suburban,MAHARASHTRA_Mumbai_Suburban,5.6180525522552305,5.749588487955257,1.0123370623284582,10,10,11,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Nagpur,MAHARASHTRA_Nagpur,2.9936247940496243,2.9857642287777537,0.7015966298557541,39,40,34,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Nanded,MAHARASHTRA_Nanded,0.3597415124525067,0.35294684295276113,0.09956313789268498,282,283,287,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Nandurbar,MAHARASHTRA_Nandurbar,-0.09038974623460322,0.05382023222867075,-0.004669476021005999,369,344,352,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Nashik,MAHARASHTRA_Nashik,1.5629230164162555,1.5066394334616164,0.3075272817442679,104,111,151,Most Deprived,Most Deprived,High Deprivation
MAHARASHTRA,Osmanabad,MAHARASHTRA_Osmanabad,0.25369413856230094,0.1372592303116765,0.06820966495780334,298,325,309,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Parbhani,MAHARASHTRA_Parbhani,0.3422215110499098,0.3818057706975724,0.09496260399697631,284,278,290,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Pune,MAHARASHTRA_Pune,3.4594857681724154,3.5121255535377993,0.6833961992762079,31,33,37,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Raigarh,MAHARASHTRA_Raigarh,1.9344634773836598,1.86822289912461,0.39609445987934566,77,79,111,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Ratnagiri,MAHARASHTRA_Ratnagiri,0.765281867693552,0.5354075689062014,0.21166849445719169,203,254,221,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Sangli,MAHARASHTRA_Sangli,1.0800389002649315,0.9877343552955039,0.2892902604716675,158,175,167,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Satara,MAHARASHTRA_Satara,1.1312611907630563,1.0100871191221306,0.3133968803532729,148,171,145,High Deprivation,High Deprivation,High Deprivation
MAHARASHTRA,Sindhudurg,MAHARASHTRA_Sindhudurg,0.5674415452605801,0.19996469728544197,0.13688523860820265,241,311,267,High Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Solapur,MAHARASHTRA_Solapur,0.6855526028273108,0.6478830185406032,0.15186066543003124,215,232,257,High Deprivation,High Deprivation,Moderate Deprivation
MAHARASHTRA,Thane,MAHARASHTRA_Thane,3.498001854371817,3.609120626176968,0.693060193636343,29,30,36,Most Deprived,Most Deprived,Most Deprived
MAHARASHTRA,Wardha,MAHARASHTRA_Wardha,1.3820292717999805,1.2100802878799692,0.3805762927863783,123,140,121,Most Deprived,High Deprivation,Most Deprived
MAHARASHTRA,Washim,MAHARASHTRA_Washim,0.3333323333634957,0.12232625973437893,0.07852195625800618,287,330,300,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MAHARASHTRA,Yavatmal,MAHARASHTRA_Yavatmal,0.5490201690737326,0.32927827770634355,0.10408536375721725,245,289,282,High Deprivation,Moderate Deprivation,Moderate Deprivation
MANIPUR,Bishnupur,MANIPUR_Bishnupur,1.0863454875161442,1.2359881860005704,0.377877038470003,157,139,122,High Deprivation,High Deprivation,Most Deprived
MANIPUR,Chandel,MANIPUR_Chandel,0.20544281177774534,0.28930050188482875,0.14870796506973288,309,297,258,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MANIPUR,Churachandpur,MANIPUR_Churachandpur,0.9049047978247259,0.8244858011755656,0.29433793883120246,179,203,162,High Deprivation,High Deprivation,High Deprivation
MANIPUR,Imphal East,MANIPUR_Imphal_East,1.8759806953603684,1.9475805326246975,0.5186543967100385,80,74,72,Most Deprived,Most Deprived,Most Deprived
MANIPUR,Imphal West,MANIPUR_Imphal_West,2.7004403712042966,2.741247343378904,0.674343143978475,51,47,38,Most Deprived,Most Deprived,Most Deprived
MANIPUR,Senapati,MANIPUR_Senapati,0.20015593927457703,0.5420118731920146,0.2705254150541976,311,253,181,Moderate Deprivation,High Deprivation,High Deprivation
MANIPUR,Tamenglong,MANIPUR_Tamenglong,0.08250483467911228,0.18083708996812406,0.11159576039840531,337,314,279,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
MANIPUR,Thoubal,MANIPUR_Thoubal,0.6148741273739801,0.7034863027633866,0.20547770185263803,230,219,225,High Deprivation,High Deprivation,High Deprivation
MANIPUR,Ukhrul,MANIPUR_Ukhrul,0.4463111558132258,0.34747861717482137,0.2038670507351039,261,285,226,Moderate Deprivation,Moderate Deprivation,High Deprivation
MEGHALAYA,East Garo Hills,MEGHALAYA_East_Garo_Hills,-0.29474987525382773,-0.3184890001088435,-0.020095851694398103,403,409,363,Low Deprivation,Low Deprivation,Moderate Deprivation
MEGHALAYA,East Khasi Hills,MEGHALAYA_East_Khasi_Hills,1.5442336391269245,1.5247377835445162,0.4238019283920682,109,109,98,Most Deprived,Most Deprived,Most Deprived
MEGHALAYA,Jaintia Hills,MEGHALAYA_Jaintia_Hills,-0.5457304080446781,-0.3771805989759155,-0.08130221026197958,449,420,398,Low Deprivation,Low Deprivation,Low Deprivation
MEGHALAYA,Ribhoi,MEGHALAYA_Ribhoi,-0.17184506733462798,-0.15763179959081744,0.04989156950206682,382,385,314,Moderate Deprivation,Low Deprivation,Moderate Deprivation
MEGHALAYA,South Garo Hills,MEGHALAYA_South_Garo_Hills,-0.7137426672251275,-0.7628537586969456,-0.1768106693474654,486,491,451,Low Deprivation,Low Deprivation,Low Deprivation
MEGHALAYA,West Garo Hills,MEGHALAYA_West_Garo_Hills,-0.37408463263949143,-0.33943626072664096,-0.09548194660951033,415,415,403,Low Deprivation,Low Deprivation,Low Deprivation
MEGHALAYA,West Khasi Hills,MEGHALAYA_West_Khasi_Hills,-0.432968969277903,-0.5387849411756495,-0.09658737589827215,427,455,404,Low Deprivation,Low Deprivation,Low Deprivation
MIZORAM,Aizawl,MIZORAM_Aizawl,3.804740284352054,3.7352145750525247,0.9254414086591936,22,28,15,Most Deprived,Most Deprived,Most Deprived
MIZORAM,Champhai,MIZORAM_Champhai,1.8687060082858424,1.7770186291034273,0.6262038631674038,82,88,46,Most Deprived,Most Deprived,Most Deprived
MIZORAM,Kolasib,MIZORAM_Kolasib,2.196720615885438,2.137121147280185,0.6162646141505559,63,66,49,Most Deprived,Most Deprived,Most Deprived
MIZORAM,Lawngtlai,MIZORAM_Lawngtlai,-0.17742795245344162,0.042372344817661015,0.01667491639188281,386,347,340,Low Deprivation,Moderate Deprivation,Moderate Deprivation
MIZORAM,Lunglei,MIZORAM_Lunglei,1.8449838505170473,1.8472786362731717,0.5447292164457648,83,80,64,Most Deprived,Most Deprived,Most Deprived
MIZORAM,Mamit,MIZORAM_Mamit,0.6310347958847298,0.5929861284103904,0.2495684073805467,226,239,193,High Deprivation,High Deprivation,High Deprivation
MIZORAM,Saiha,MIZORAM_Saiha,1.6361442637068744,1.6129936347542668,0.5218825979119619,96,102,70,Most Deprived,Most Deprived,Most Deprived
MIZORAM,Serchhip,MIZORAM_Serchhip,2.3054573779711753,2.1585733901332818,0.697880647745462,59,63,35,Most Deprived,Most Deprived,Most Deprived
NAGALAND,Dimapur,NAGALAND_Dimapur,1.893872368000223,1.828482199950864,0.40031020317649135,79,82,109,Most Deprived,Most Deprived,Most Deprived
NAGALAND,Kiphire,NAGALAND_Kiphire,0.020022526477099477,0.2935000935439389,0.20549538913226656,348,296,224,Moderate Deprivation,Moderate Deprivation,High Deprivation
NAGALAND,Kohima,NAGALAND_Kohima,1.757925935831532,1.6952395761528933,0.40134959985263713,90,94,108,Most Deprived,Most Deprived,Most Deprived
NAGALAND,Longleng,NAGALAND_Longleng,-0.01645217974344361,0.0030844651914179806,-0.0006288833007118541,355,353,350,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
NAGALAND,Mokokchung,NAGALAND_Mokokchung,1.5777252341664187,1.3899829605500191,0.5153307118314674,101,123,73,Most Deprived,Most Deprived,Most Deprived
NAGALAND,Mon,NAGALAND_Mon,-0.22438824156429632,0.10620172116710105,0.020583085314049253,393,333,338,Low Deprivation,Moderate Deprivation,Moderate Deprivation
NAGALAND,Peren,NAGALAND_Peren,0.6075161952151923,0.6700685257397146,0.234958522606456,234,224,208,High Deprivation,High Deprivation,High Deprivation
NAGALAND,Phek,NAGALAND_Phek,0.6979837301304407,0.9175261150688795,0.43633554332815566,212,183,92,High Deprivation,High Deprivation,Most Deprived
NAGALAND,Tuensang,NAGALAND_Tuensang,0.12851373456522455,0.252110184538902,0.15279634778882883,327,300,256,Moderate Deprivation,Moderate Deprivation,High Deprivation
NAGALAND,Wokha,NAGALAND_Wokha,0.443917861448268,0.09764272973698998,0.11280896396725537,262,336,278,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
NAGALAND,Zunheboto,NAGALAND_Zunheboto,1.03355928616152,0.9907204052995598,0.4163759236508365,164,173,102,High Deprivation,High Deprivation,Most Deprived
NCT OF DELHI,Central,NCT_OF_DELHI_Central,4.6728483009841755,4.838588648098937,0.8945932327643775,15,15,16,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,East,NCT_OF_DELHI_East,7.299516429102912,7.754980024265744,1.4592753110172785,2,2,2,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,New Delhi,NCT_OF_DELHI_New_Delhi,5.792126047172601,5.969566439966308,1.0237003332933774,9,9,10,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,North,NCT_OF_DELHI_North,3.739453652411672,3.816693202979043,0.725780188440403,24,25,29,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,North East,NCT_OF_DELHI_North_East,4.0577983135638265,4.452057300523872,0.9884539190020799,20,18,13,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,North West,NCT_OF_DELHI_North_West,4.977861485989303,5.303875100067942,1.0036016702033639,12,12,12,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,South,NCT_OF_DELHI_South,6.433440354837993,6.857586101066726,1.2540465462636747,4,5,6,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,South West,NCT_OF_DELHI_South_West,6.164024884981555,6.51441931119018,1.1940236751313598,7,7,7,Most Deprived,Most Deprived,Most Deprived
NCT OF DELHI,West,NCT_OF_DELHI_West,6.648324833443117,7.070281496438593,1.3169779076189616,3,3,5,Most Deprived,Most Deprived,Most Deprived
ORISSA,Anugul,ORISSA_Anugul,-0.17839932968363476,-0.46739304464892695,-0.18427744430008752,387,438,454,Low Deprivation,Low Deprivation,Low Deprivation
ORISSA,Balangir,ORISSA_Balangir,-0.8800915462945959,-0.9732458330743257,-0.342315350382931,516,535,543,Least Deprived,Least Deprived,Least Deprived
ORISSA,Baleshwar,ORISSA_Baleshwar,-0.1732492903061036,-0.47311338841523143,-0.12957629460729997,385,439,423,Low Deprivation,Low Deprivation,Low Deprivation
ORISSA,Bargarh,ORISSA_Bargarh,-0.3393732795980632,-0.5947904098133737,-0.19779112791532197,411,462,462,Low Deprivation,Low Deprivation,Low Deprivation
ORISSA,Baudh,ORISSA_Baudh,-0.9619620934596506,-1.2303611976087077,-0.41111495551788696,540,597,596,Least Deprived,Least Deprived,Least Deprived
ORISSA,Bhadrak,ORISSA_Bhadrak,-0.5462113268472143,-1.0070019360077787,-0.24767404363282666,451,540,488,Low Deprivation,Least Deprived,Low Deprivation
ORISSA,Cuttack,ORISSA_Cuttack,0.49362496233570213,0.10712323043138439,0.004894099608233414,256,332,344,High Deprivation,Moderate Deprivation,Moderate Deprivation
ORISSA,Debagarh,ORISSA_Debagarh,-0.5572099446096334,-0.8273865106602382,-0.3202242111591454,454,508,529,Low Deprivation,Low Deprivation,Least Deprived
ORISSA,Dhenkanal,ORISSA_Dhenkanal,-0.590699535824451,-0.9725688443059489,-0.26596379568954903,460,534,498,Low Deprivation,Least Deprived,Low Deprivation
ORISSA,Gajapati,ORISSA_Gajapati,-0.8513195683406932,-0.6530946922037917,-0.2697173600418011,510,473,499,Low Deprivation,Low Deprivation,Low Deprivation
ORISSA,Ganjam,ORISSA_Ganjam,-0.15053400574698403,-0.25292800158700834,-0.1121448148939019,376,397,413,Moderate Deprivation,Low Deprivation,Low Deprivation
ORISSA,Jagatsinghapur,ORISSA_Jagatsinghapur,-0.13078696229201286,-0.6654404890169955,-0.1516529493227595,373,475,438,Moderate Deprivation,Low Deprivation,Low Deprivation
ORISSA,Jajapur,ORISSA_Jajapur,-0.6120856874095162,-1.023023168321017,-0.25111431218082475,463,548,490,Low Deprivation,Least Deprived,Low Deprivation
ORISSA,Jharsuguda,ORISSA_Jharsuguda,0.3955028673232088,0.15532340104463013,-0.03176741083453069,267,322,373,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
ORISSA,Kalahandi,ORISSA_Kalahandi,-1.1363046187369048,-1.1437713721635883,-0.41674465692819,581,576,597,Least Deprived,Least Deprived,Least Deprived
ORISSA,Kandhamal,ORISSA_Kandhamal,-1.0754732766808324,-1.202924817911534,-0.4365683119892237,564,591,604,Least Deprived,Least Deprived,Least Deprived
ORISSA,Kendrapara,ORISSA_Kendrapara,-0.5538598967173238,-1.0985251296164562,-0.24139373386725513,452,562,484,Low Deprivation,Least Deprived,Low Deprivation
ORISSA,Kendujhar,ORISSA_Kendujhar,-0.8489366069071574,-1.0157742626648876,-0.35112356378016174,509,543,557,Low Deprivation,Least Deprived,Least Deprived
ORISSA,Khordha,ORISSA_Khordha,1.9721165769108537,1.7292159953445971,0.29172784969308413,74,91,164,Most Deprived,Most Deprived,High Deprivation
ORISSA,Koraput,ORISSA_Koraput,-0.9323085354550376,-0.6893905715077447,-0.3519145565608047,535,480,558,Least Deprived,Low Deprivation,Least Deprived
ORISSA,Malkangiri,ORISSA_Malkangiri,-1.4349354025334415,-1.2500440269793722,-0.484996041894877,614,599,622,Least Deprived,Least Deprived,Least Deprived
ORISSA,Mayurbhanj,ORISSA_Mayurbhanj,-0.9426576466940073,-1.021124744678626,-0.3661857740822367,537,546,574,Least Deprived,Least Deprived,Least Deprived
ORISSA,Nabarangapur,ORISSA_Nabarangapur,-1.500239134845093,-1.2950932506855022,-0.5102301201977166,623,607,629,Least Deprived,Least Deprived,Least Deprived
ORISSA,Nayagarh,ORISSA_Nayagarh,-0.528213370940391,-0.8893058024169583,-0.20337858735288417,446,515,463,Low Deprivation,Least Deprived,Low Deprivation
ORISSA,Nuapada,ORISSA_Nuapada,-1.1155725044316,-1.0613503480551627,-0.3885390369269324,573,556,588,Least Deprived,Least Deprived,Least Deprived
ORISSA,Puri,ORISSA_Puri,-0.1571031982196076,-0.6322765425182161,-0.14946513656774676,379,467,437,Moderate Deprivation,Low Deprivation,Low Deprivation
ORISSA,Rayagada,ORISSA_Rayagada,-0.9975101594982627,-0.7750356247324915,-0.3472625696615069,552,494,552,Least Deprived,Low Deprivation,Least Deprived
ORISSA,Sambalpur,ORISSA_Sambalpur,0.3728362775734431,0.173241233604043,-0.04554502963792149,276,317,379,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
ORISSA,Subarnapur,ORISSA_Subarnapur,-0.7167933483121994,-1.0199493340783166,-0.32891426646238164,488,544,532,Low Deprivation,Least Deprived,Least Deprived
ORISSA,Sundargarh,ORISSA_Sundargarh,0.3383457005210691,0.20525124461871558,-0.06239887885356821,285,309,387,Moderate Deprivation,Moderate Deprivation,Low Deprivation
PONDICHERRY,Karaikal,PONDICHERRY_Karaikal,2.045167680074031,1.9425706968625205,0.526871312350888,70,76,66,Most Deprived,Most Deprived,Most Deprived
PONDICHERRY,Mahe,PONDICHERRY_Mahe,2.9813703339804327,2.5012688574299173,0.535581722769785,40,53,65,Most Deprived,Most Deprived,Most Deprived
PONDICHERRY,Pondicherry,PONDICHERRY_Pondicherry,3.4825497804200465,3.612212712544709,0.8449764431143231,30,29,22,Most Deprived,Most Deprived,Most Deprived
PONDICHERRY,Yanam,PONDICHERRY_Yanam,2.8215222167918896,3.0869704355565437,0.8426286876094313,43,38,24,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Amritsar,PUNJAB_Amritsar,2.3159018231681667,2.486729193550315,0.5252555818008884,58,54,68,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Barnala,PUNJAB_Barnala,1.1210475375333215,1.395059991954448,0.37653337003812026,151,122,123,High Deprivation,Most Deprived,Most Deprived
PUNJAB,Bathinda,PUNJAB_Bathinda,1.5888282642687326,1.9389941913610873,0.47979548652852577,100,77,81,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Faridkot,PUNJAB_Faridkot,1.4049356011111367,1.6685894912495371,0.4076390002210217,121,96,106,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Fatehgarh Sahib,PUNJAB_Fatehgarh_Sahib,1.4853350177905589,1.492301187151881,0.3615822908061802,116,114,126,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Firozpur,PUNJAB_Firozpur,0.8856698883902063,1.1231012106762788,0.2971945557056169,184,151,159,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Gurdaspur,PUNJAB_Gurdaspur,1.1925438964823567,1.1199524959769545,0.2612167859269278,138,153,185,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Hoshiarpur,PUNJAB_Hoshiarpur,1.1831183145130593,0.9573717286468082,0.24530206232858376,139,179,197,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Jalandhar,PUNJAB_Jalandhar,2.6684653810647045,2.705219404755259,0.5751985990620809,52,48,55,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Kapurthala,PUNJAB_Kapurthala,1.814513849466974,1.8334741890009134,0.40840173605777025,87,81,105,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Ludhiana,PUNJAB_Ludhiana,2.9608980524270745,3.1006087598012786,0.6680511524023816,41,37,40,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Mansa,PUNJAB_Mansa,0.52445847236401,0.8588210219291342,0.24764068514111437,252,196,196,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Moga,PUNJAB_Moga,1.1257105010298392,1.2904866084676019,0.32548525103316206,149,132,142,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Muktsar,PUNJAB_Muktsar,1.0968647552345403,1.4482273509148658,0.3917999901579461,153,119,113,High Deprivation,Most Deprived,Most Deprived
PUNJAB,Patiala,PUNJAB_Patiala,2.1337507866949847,2.338942111706166,0.522310021684106,67,59,69,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Rupnagar,PUNJAB_Rupnagar,1.4275602978349995,1.344861239917869,0.32834227750102846,118,126,139,Most Deprived,Most Deprived,High Deprivation
PUNJAB,Sahibzada Ajit Singh Nagar,PUNJAB_Sahibzada_Ajit_Singh_Nagar,3.771250521817043,3.9438863784635765,0.7774203848996074,23,21,27,Most Deprived,Most Deprived,Most Deprived
PUNJAB,Sangrur,PUNJAB_Sangrur,1.0427335050677216,1.2918042311039069,0.33195954659935867,162,131,137,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Shahid Bhagat Singh Nagar,PUNJAB_Shahid_Bhagat_Singh_Nagar,0.8281594942361515,0.6687198855770913,0.1673195605031883,191,226,247,High Deprivation,High Deprivation,High Deprivation
PUNJAB,Tarn Taran,PUNJAB_Tarn_Taran,0.3747087137999367,0.5189573234798822,0.14512382975595717,274,258,263,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
RAJASTHAN,Ajmer,RAJASTHAN_Ajmer,0.6700481413461443,0.8676615866771709,0.14817826365242873,218,193,259,High Deprivation,High Deprivation,Moderate Deprivation
RAJASTHAN,Alwar,RAJASTHAN_Alwar,-0.16471783419988867,-0.11799254048615908,-0.1004260048885756,381,377,406,Moderate Deprivation,Moderate Deprivation,Low Deprivation
RAJASTHAN,Banswara,RAJASTHAN_Banswara,-0.971455543512017,-0.8078007853752661,-0.3426520001406485,543,502,545,Least Deprived,Low Deprivation,Least Deprived
RAJASTHAN,Baran,RAJASTHAN_Baran,-0.4586682604942913,-0.3867294155382438,-0.15677733185619533,434,423,439,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Barmer,RAJASTHAN_Barmer,-1.1635459398156227,-0.9651557014850245,-0.3714573471604498,588,532,576,Least Deprived,Least Deprived,Least Deprived
RAJASTHAN,Bharatpur,RAJASTHAN_Bharatpur,-0.4720251540692783,-0.4229638366011802,-0.16985623560347118,439,430,444,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Bhilwara,RAJASTHAN_Bhilwara,-0.20307656790004802,0.025032987602057123,-0.06247328971511419,390,351,388,Low Deprivation,Moderate Deprivation,Low Deprivation
RAJASTHAN,Bikaner,RAJASTHAN_Bikaner,0.2894735121599246,0.562621707161088,0.08102632553044241,291,247,299,Moderate Deprivation,High Deprivation,Moderate Deprivation
RAJASTHAN,Bundi,RAJASTHAN_Bundi,-0.5571917419009195,-0.40904728199595225,-0.19006457983510155,453,426,458,Low Deprivation,Low Deprivation,Low Deprivation
